0	5.96046447754e-06
1000	0.00174188613892
2000	0.00320315361023
3000	0.00486588478088
4000	0.00632095336914
5000	0.00785088539124
6000	0.00974988937378
7000	0.0110030174255
8000	0.0127890110016
9000	0.0143189430237
10000	0.0158400535583
11000	0.0172078609467
12000	0.0193531513214
13000	0.0207090377808
14000	0.0221891403198
15000	0.0238430500031

